2025년도 제3회 일반 및 기타특별회계 추가경정 예산서 (경기도 구리시),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,__sheet__,__file__
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 청년 문화예술패스 지원사업 도비 집행잔액 및 이자반납,5085,0,5085,0,0,0,0,0,0,5085,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 국가지정문화유산 보수 국고보조사업 도비 이자 반납,17,0,17,0,0,0,0,0,0,17,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 예술인 기회소득 집행잔액 정산 반납,12375,0,12375,0,0,0,0,0,0,12375,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 예술인 기회소득 정산 이자 반납,88,0,88,0,0,0,0,0,0,88,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년도 통합문화이용권 사업비 집행잔액 및 이자(도비),3667,0,3667,0,0,0,0,0,0,3667,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 다국어관광안내지도 제작 및 보급지원사업 집행잔액  반납,140,0,140,0,0,0,0,0,0,140,데이터,문화예술과.xlsx
2025,추경3회,일반회계,문화예술과,보전지출(문화예술과),802-02,시ㆍ도비보조금반환금,○2024년 다국어관광안내지도 제작 및 보급지원사업 이자  반납,11,0,11,0,0,0,0,0,0,11,데이터,문화예술과.xlsx
,,,미지정,,,,,,,,,,,,,,,데이터,미지정.xlsx
,,,미지정,,,,,,,,,,,,,,(단위 : 천원),데이터,미지정.xlsx
,,,미지정,,,,,,,,국고보조금,지역균형발전특별회계보조금,기금보조금,특별교부세,광역보조금,특별조정교부금,자체재원,데이터,미지정.xlsx
2025,추경3회,일반회계,민원봉사과,각종 민원처리 및 운영,201-01,사무관리비,○주민등록증 공급수수료,79608,48053,31555,0,0,0,0,0,0,31555,데이터,민원봉사과.xlsx
2025,추경3회,일반회계,민원봉사과,각종 민원처리 및 운영,308-14,기타부담금,○IC주민등록증 발급비용(전액감),0,7935,-7935,0,0,0,0,0,0,-7935,데이터,민원봉사과.xlsx
2025,추경3회,일반회계,민원봉사과,각종 민원처리 및 운영,405-01,자산및물품취득비,○무인민원발급기용 PC 구입,23760,0,23760,0,0,0,0,0,0,23760,데이터,민원봉사과.xlsx
2025,추경3회,일반회계,민원봉사과,보전지출(민원봉사과),802-01,국고보조금반환금,○2024회계연도 가족관계등록사무지원 보조금 이자 반환,49,0,49,0,0,0,0,0,0,49,데이터,민원봉사과.xlsx
2025,추경3회,일반회계,보건정책과,공공보건의료기관의 효율적 관리,201-02,공공운영비,○보건소 청사시설장비 유지비,62000,84000,0,0,0,0,0,0,0,0,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,공공보건의료기관의 효율적 관리,201-02,공공운영비,"  ｏ기계, 전기시설물 등 유지관리",18000,40000,-22000,0,0,0,0,0,0,-22000,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,공공보건의료기관의 효율적 관리,401-01,시설비,○보건소 조직개편관련 환경개선 설계용역비,22000,0,22000,0,0,0,0,0,0,22000,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,공공보건의료기관의 효율적 관리,401-01,시설비,○구리시 보건소 노후시설 개선공사,200000,0,200000,0,0,0,0,0,200000,0,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,의료진료 서비스 제공,307-01,의료 및 회복비,○의료소모품 구입,300,0,300,0,0,0,0,0,0,300,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,효율적인 의약무 관리사업,201-01,사무관리비,○구리시 헌혈추진협의회 위원수당,210,800,0,0,0,0,0,0,0,0,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,효율적인 의약무 관리사업,201-01,사무관리비,  ｏ기본,210,560,-350,0,0,0,0,0,0,-350,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,효율적인 의약무 관리사업,201-01,사무관리비,  ｏ추가(전액감),0,240,-240,0,0,0,0,0,0,-240,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,효율적인 의약무 관리사업,201-01,사무관리비,○의료기관개설위원회 위원수당,3780,0,0,0,0,0,0,0,0,0,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,효율적인 의약무 관리사업,201-01,사무관리비,  ｏ기본,3780,0,3780,0,0,0,0,0,0,3780,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,경기도 취약지 소아 야간·휴일 진료기관 운영비 지원,307-02,민간경상사업보조,○취약지 소아 야간·휴일 진료기관 운영,169400,161200,8200,0,0,0,0,2460,0,5740,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-01,국고보조금반환금,○2024년 신속대응반운영지원 이자(국비),4,0,4,0,0,0,0,0,0,4,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-01,국고보조금반환금,"○2024년 에이즈및성병예방지자체보조(HIV진단시약,성매개검진및치료지원) 이자",21,0,21,0,0,0,0,0,0,21,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-01,국고보조금반환금,○2024년 자동심장충격기 보급지원 국고보조금 집행잔액,145,0,145,0,0,0,0,0,0,145,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-01,국고보조금반환금,○2024년 자동심장충격기 보급지원 국고보조금 집행이자,8,0,8,0,0,0,0,0,0,8,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-02,시ㆍ도비보조금반환금,○2024년 보건소 연명의료등록사업 지원 사업 집행잔액,3,0,3,0,0,0,0,0,0,3,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-02,시ㆍ도비보조금반환금,○2024년 보건소 연명의료등록사업 지원 사업 이자,2,0,2,0,0,0,0,0,0,2,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-02,시ㆍ도비보조금반환금,○2024년 신속대응반운영지원 이자(도비),2,0,2,0,0,0,0,0,0,2,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-02,시ㆍ도비보조금반환금,○2024년 취약지 소아야간휴일 진료기관 운영비 지원 이자(도비),1,0,1,0,0,0,0,0,0,1,데이터,보건정책과.xlsx
2025,추경3회,일반회계,보건정책과,보전지출(보건정책과),802-02,시ㆍ도비보조금반환금,○2024년  경기도 공공심야약국 운영 이자,3,0,3,0,0,0,0,0,0,3,데이터,보건정책과.xlsx
2025,추경3회,일반회계,복지정책과,5·18민주유공자 생활지원금,301-02,"사회보장적수혜금(취약계층, 지방재원)",○5.18민주유공자 생활지원금,3200,1200,2000,0,0,0,0,2000,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,지역협력네트워크 구축,201-03,행사운영비,○사회복지시설 기관장 워크숍,10296,0,10296,0,0,0,0,0,0,10296,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,사회복지시설 종사자 보수교육비 지원,307-12,민간인위탁교육비,○사회복지시설 종사자 보수교육비 지원,20272,21168,-896,0,0,0,0,-448,0,-448,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,무연고 사망자 장례비 지원(공영장례 지원),301-02,"사회보장적수혜금(취약계층, 지방재원)",○무연고 사망자 장제비,31200,42400,-11200,0,0,0,0,-3360,0,-7840,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,긴급복지,301-01,사회보장적수혜금(국고보조재원),○긴급복지지원사업,1315775,1277452,38323,30659,0,0,0,3832,0,3832,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,1인가구 돌봄네트워크,201-02,공공운영비,○스마트돌봄플러그솔루션사업,5577,6600,-1023,0,0,0,0,0,0,-1023,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,일상돌봄서비스사업,307-11,사회복지사업보조,○일상돌봄서비스사업,169088,98000,71088,0,49762,0,0,10663,0,10663,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,기초생활보장 생계급여,301-01,사회보장적수혜금(국고보조재원),○생계급여,30000000,28176000,1824000,1641000,0,0,0,128000,0,55000,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,기초생활보장 주거급여,301-01,사회보장적수혜금(국고보조재원),○주거급여,15598485,15197373,401112,361000,0,0,0,28078,0,12034,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,안전취약계층 냉방비 지원사업,301-02,"사회보장적수혜금(취약계층, 지방재원)",○안전취약계층 냉방비 지원(도비)(성립전),325000,0,325000,0,0,0,0,325000,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,지역자활센터종사자 특수근무수당,301-02,"사회보장적수혜금(취약계층, 지방재원)",○지역자활센터종사자 특수근무수당,20400,18000,0,0,0,0,0,0,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,지역자활센터종사자 특수근무수당,301-02,"사회보장적수혜금(취약계층, 지방재원)",  ｏ5년 이상,16200,14400,1800,0,0,0,0,540,0,1260,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,지역자활센터종사자 특수근무수당,301-02,"사회보장적수혜금(취약계층, 지방재원)",  ｏ5년 미만,4200,3600,600,0,0,0,0,180,0,420,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,자활근로사업,307-05,민간위탁금,○자활근로사업(위탁사업),2239668,1786668,453000,407701,0,0,0,13589,0,31710,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,지역자활센터종사자 처우개선비,301-02,"사회보장적수혜금(취약계층, 지방재원)",○지역자활센터종사자 처우개선비,7150,6600,550,0,0,0,0,550,0,0,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,의료급여 행정경비,201-01,사무관리비,○홍보물품 제작 등,2342,2342,0,1,0,0,0,0,0,-1,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,의료급여 수급권자 진료비 등 예탁금,308-07,자치단체간부담금,○의료급여 수급권자 진료비 등 예탁금,1885706,1886754,-1048,0,0,0,0,0,0,-1048,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,시군 재가의료급여사업,301-01,사회보장적수혜금(국고보조재원),○시군 재가의료급여사업,9736,29736,-20000,-16000,0,0,0,-2800,0,-1200,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,예비비,801-01,일반예비비,○예비비,1727,0,1727,0,0,0,0,0,0,1727,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,101-04,기간제근로자등보수,○민생회복 소비쿠폰 기간제근로자 인건비(성립전),50400,0,50400,50400,0,0,0,0,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,101-04,기간제근로자등보수,○민생회복 소비쿠폰 기간제근로자 인건비,5600,0,5600,0,0,0,0,2800,0,2800,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,201-01,사무관리비,○민생회복 소비쿠폰 홍보 및 운영비(성립전),67302,0,67302,67302,0,0,0,0,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,201-01,사무관리비,○민생회복 소비쿠폰 홍보 및 운영비,7478,0,7478,0,0,0,0,3739,0,3739,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,201-01,사무관리비,○민생회복 소비쿠폰 2차 운영비,40000,0,40000,36000,0,0,0,2000,0,2000,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,301-01,사회보장적수혜금(국고보조재원),○민생회복 소비쿠폰(성립전),26802720,0,26802720,26802720,0,0,0,0,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,301-01,사회보장적수혜금(국고보조재원),○민생회복 소비쿠폰,2978080,0,2978080,0,0,0,0,1489040,0,1489040,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰,301-01,사회보장적수혜금(국고보조재원),○민생회복 소비쿠폰 2차,19282900,0,19282900,17354610,0,0,0,964145,0,964145,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,○민생회복 소비쿠폰 기간제근로자 인건비,60368,0,0,0,0,0,0,0,0,0,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ기본급,28887,0,28887,0,0,0,0,0,0,28887,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,"  ｏ주휴, 유급휴일 수당",12999,0,12999,0,0,0,0,0,0,12999,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ연차보상,1445,0,1445,0,0,0,0,0,0,1445,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ식대,2160,0,2160,0,0,0,0,0,0,2160,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ명절상여,7200,0,7200,0,0,0,0,0,0,7200,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ국민연금,3854,0,3854,0,0,0,0,0,0,3854,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ건강보험,3036,0,3036,0,0,0,0,0,0,3036,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),101-04,기간제근로자등보수,  ｏ장기요양,787,0,787,0,0,0,0,0,0,787,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,민생회복 소비쿠폰(자체),201-01,사무관리비,○민생회복 소비쿠폰 홍보 및 운영비,8700,0,8700,0,0,0,0,0,0,8700,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,내부거래지출(복지정책과),701-01,기타회계전출금,○의료급여기금특별회계 전출금,1912666,1914915,-2249,0,0,0,0,0,0,-2249,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,보전지출(의료급여기금특별회계),802-01,국고보조금반환금,○2024년도 의료급여 사업 집행잔액,57529,0,57529,0,0,0,0,0,0,57529,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,보전지출(의료급여기금특별회계),802-02,시ㆍ도비보조금반환금,○2024년도 의료급여 사업 집행잔액,10069,0,10069,0,0,0,0,0,0,10069,데이터,복지정책과.xlsx
2025,추경3회,의료급여기금특별회계,복지정책과,보전지출(의료급여기금특별회계),802-03,기타반환금등,○2024년도 의료급여 사업 집행잔액,18939,0,18939,0,0,0,0,0,0,18939,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 지역사회서비스 투자사업 집행잔액,16672,0,16672,0,0,0,0,0,0,16672,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 지역사회서비스 투자사업 이자,1014,0,1014,0,0,0,0,0,0,1014,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 청년마음건강 지원사업 집행잔액,776,0,776,0,0,0,0,0,0,776,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 청년마음건강 지원사업 이자,25,0,25,0,0,0,0,0,0,25,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 일상돌봄서비스사업 집행잔액,9090,0,9090,0,0,0,0,0,0,9090,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 일상돌봄서비스 사업 이자,68,0,68,0,0,0,0,0,0,68,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 고독사예방및 관리체계 구축사업 집행잔액,1153,0,1153,0,0,0,0,0,0,1153,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 고독사예방및관리체계 구축사업 이자,1,0,1,0,0,0,0,0,0,1,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 긴급복지지원사업 집행잔액(국비),161,0,161,0,0,0,0,0,0,161,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 긴급복지지원사업 집행잔액 이자(국비),1238,0,1238,0,0,0,0,0,0,1238,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 통합사례관리사 인건비 집행잔액,3778,0,3778,0,0,0,0,0,0,3778,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 통합사례관리사 인건비 이자,13,0,13,0,0,0,0,0,0,13,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 시군구 사례관리사업비 집행잔액,211,0,211,0,0,0,0,0,0,211,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 시군구 사례관리사업비 이자,5,0,5,0,0,0,0,0,0,5,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 읍면동 맞춤형통합서비스지원 집행잔액,1560,0,1560,0,0,0,0,0,0,1560,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 읍면동 맞춤형통합서비스 이자,41,0,41,0,0,0,0,0,0,41,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년  기초생활보장 생계급여 집행잔액,228918,0,228918,0,0,0,0,0,0,228918,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 기초생활보장 주거급여 집행잔액,133892,0,133892,0,0,0,0,0,0,133892,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 기초생활보장 주거급여 이자,762,0,762,0,0,0,0,0,0,762,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 가사간병방문지원사업 집행잔액,8130,0,8130,0,0,0,0,0,0,8130,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 가사간병방문지원사업 이자,138,0,138,0,0,0,0,0,0,138,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 비정상거처 거주자 이사비 집행잔액,143,0,143,0,0,0,0,0,0,143,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 비정상거처 거주자 이사비 이자,22,0,22,0,0,0,0,0,0,22,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,"○2024년 지역자활센터 운영,통장사례관리 집행잔액 및 이자(국비)",40,0,40,0,0,0,0,0,0,40,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 자활근로사업 집행잔액 및 이자(국비),5793,0,5793,0,0,0,0,0,0,5793,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 근로능력있는 수급자의 탈수급 지원 사업 집행잔액 및 이자,73109,0,73109,0,0,0,0,0,0,73109,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○과년도 근로능력있는 수급자의  탈수급지원사업  집행잔액,55896,0,55896,0,0,0,0,0,0,55896,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-01,국고보조금반환금,○2024년 정부양곡관리비(지자체지원) 택배비 지원,2,0,2,0,0,0,0,0,0,2,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 국가유공자 생활보조수당 집행잔액,11900,0,11900,0,0,0,0,0,0,11900,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 국가유공자 생활보조수당 이자,60,0,60,0,0,0,0,0,0,60,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 참전명예수당 집행잔액,5600,0,5600,0,0,0,0,0,0,5600,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 참전명예수당 이자,18,0,18,0,0,0,0,0,0,18,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 5.18민주유공자 생활지원금 집행잔액,1200,0,1200,0,0,0,0,0,0,1200,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 5.18민주유공자 생활지원금 이자,5,0,5,0,0,0,0,0,0,5,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 노숙인 도비보조금 지원사업 집행잔액,1,0,1,0,0,0,0,0,0,1,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 노숙인 도비보조금 지원사업 이자,2,0,2,0,0,0,0,0,0,2,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 무연고 사망자 장례비 지원 집행잔액,144,0,144,0,0,0,0,0,0,144,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 무연고 사망자 장례비 지원 이자,2,0,2,0,0,0,0,0,0,2,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 사회복지시설 종사자 보수교육비 지원 집행잔액,1652,0,1652,0,0,0,0,0,0,1652,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 사회복지시설 종사자 보수교육비 지원 이자,12,0,12,0,0,0,0,0,0,12,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 지역사회서비스 투자사업 집행잔액,3572,0,3572,0,0,0,0,0,0,3572,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 지역사회서비스 투자사업 이자,218,0,218,0,0,0,0,0,0,218,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 청년마음건강 지원사업 집행잔액,167,0,167,0,0,0,0,0,0,167,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 청년마음건강 지원사업 이자,6,0,6,0,0,0,0,0,0,6,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 일상돌봄서비스사업 집행잔액,1948,0,1948,0,0,0,0,0,0,1948,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 일상돌봄서비스사업 이자,14,0,14,0,0,0,0,0,0,14,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 종합사회복지관 종사자 처우개선비 집행잔액,5600,0,5600,0,0,0,0,0,0,5600,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 종합사회복지관 종사자 처우개선비 이자,11,0,11,0,0,0,0,0,0,11,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 종합사회복지관 종사자 특수근무수당 집행잔액,395,0,395,0,0,0,0,0,0,395,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 종합사회복지관 종사자 특수근무수당 이자,2,0,2,0,0,0,0,0,0,2,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 사회복지시설 환경개선사업 집행잔액,641,0,641,0,0,0,0,0,0,641,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 사회복지시설 환경개선사업 이자,6,0,6,0,0,0,0,0,0,6,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 시군구 사례관리사업비 집행잔액,31,0,31,0,0,0,0,0,0,31,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 시군구 사례관리사업비 이자,1,0,1,0,0,0,0,0,0,1,데이터,복지정책과.xlsx
2025,추경3회,일반회계,복지정책과,보전지출(복지정책과),802-02,시ㆍ도비보조금반환금,○2024년 읍면동 맞춤형통합서비스지원 집행잔액,101,0,101,0,0,0,0,0,0,101,데이터,복지정책과.xlsx
